Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-28T08:51:43.213Z","Included","auto","No","0","670","8960","95","9725","0.004"
"2025-11-28T08:49:17.875Z","Included","auto","No","0","6942","2688","341","9971","0.01"
"2025-11-28T08:09:50.881Z","Included","auto","No","0","66633","140928","1308","208869","0.13"
"2025-11-28T06:21:34.385Z","Included","auto","No","0","94335","46208","1844","142387","0.14"
"2025-11-28T04:27:13.108Z","Included","auto","No","43606","0","71936","1770","117312","0.08"
"2025-11-28T04:18:09.370Z","Included","auto","No","111233","0","1890816","24504","2026553","0.76"
"2025-11-28T04:16:30.718Z","Included","auto","No","60481","0","78080","2122","140683","0.11"
"2025-11-28T04:14:39.924Z","Included","auto","No","54599","0","265472","2369","322440","0.15"
"2025-11-28T04:11:15.642Z","Included","auto","No","104033","0","290560","1125","395718","0.21"
"2025-11-28T03:46:46.080Z","Included","auto","No","81108","0","1910528","47274","2038910","0.86"
"2025-11-28T03:46:36.904Z","Included","auto","No","50915","0","10240","0","61155","0.07"
"2025-11-28T03:37:42.571Z","Included","auto","No","12346","0","79360","5606","97312","0.07"
"2025-11-28T03:34:58.305Z","Included","auto","No","28413","0","48896","621","77930","0.05"
"2025-11-28T03:33:17.005Z","Included","auto","No","26994","0","46080","1505","74579","0.05"
"2025-11-28T03:30:23.242Z","Included","auto","No","69787","0","844800","3961","918548","0.32"
"2025-11-28T03:27:11.481Z","Included","auto","No","44880","0","217344","3129","265353","0.13"
"2025-11-26T03:54:52.555Z","Included","auto","No","177382","0","178944","1136","357462","0.27"
"2025-11-26T03:19:13.139Z","Included","auto","No","100223","0","2870528","11799","2982550","0.91"
"2025-11-26T02:54:16.529Z","Included","auto","No","76738","0","4231168","21628","4329534","1.28"
"2025-11-26T02:53:53.622Z","Included","auto","No","73942","0","8960","0","82902","0.09"
"2025-11-26T02:48:44.937Z","Included","auto","No","72204","0","142848","3155","218207","0.14"
"2025-11-26T02:46:45.562Z","Included","auto","No","6968","0","87808","3783","98559","0.05"
"2025-11-26T02:41:40.705Z","Included","auto","No","14615","0","60160","3296","78071","0.05"
"2025-11-26T02:36:53.327Z","Included","auto","No","25171","0","48640","4907","78718","0.07"
"2025-11-25T15:15:39.961Z","Included","auto","No","0","18702","188544","282","207528","0.07"
"2025-11-25T14:57:11.963Z","Included","auto","No","0","70575","971776","11053","1053404","0.40"
"2025-11-25T14:54:07.365Z","Included","auto","No","0","49500","2816","516","52832","0.07"
"2025-11-25T14:15:24.417Z","Included","auto","No","0","40161","202368","2493","245022","0.12"
"2025-11-25T14:11:40.118Z","Included","auto","No","38898","0","280576","2524","321998","0.13"
"2025-11-25T14:06:29.544Z","Included","auto","No","14972","0","61952","2389","79313","0.05"
"2025-11-25T14:03:55.723Z","Included","auto","No","0","32039","33024","2589","67652","0.06"
"2025-11-25T13:40:33.782Z","Included","auto","No","0","140302","1716096","11763","1868161","0.67"
"2025-11-25T13:23:51.649Z","Included","auto","No","0","642020","1944704","13425","2600149","1.37"
"2025-11-25T13:16:33.567Z","Included","auto","No","0","96238","0","210","96448","0.12"
"2025-11-25T13:13:13.528Z","Included","auto","No","0","1083","93824","559","95466","0.03"
"2025-11-25T13:10:10.299Z","Included","auto","No","0","1348","92800","308","94456","0.03"
"2025-11-25T13:01:04.891Z","Included","auto","No","0","93737","0","304","94041","0.12"
"2025-11-25T12:44:53.646Z","Included","auto","No","38917","0","1396992","12199","1448108","0.47"
"2025-11-25T12:44:39.595Z","Included","auto","No","60139","0","8960","0","69099","0.08"
"2025-11-25T12:38:52.727Z","Included","auto","No","58271","0","136960","1816","197047","0.12"
"2025-11-25T12:07:13.273Z","Included","auto","No","0","8524","47744","710","56978","0.03"
"2025-11-25T12:05:11.950Z","Included","auto","No","0","54593","416640","2042","473275","0.18"
"2025-11-25T11:16:11.813Z","Included","auto","No","0","113252","213376","4808","331436","0.22"
"2025-11-25T08:54:24.887Z","Included","auto","No","0","114288","916608","9528","1040424","0.43"
"2025-11-25T08:53:48.197Z","Included","auto","No","0","1050","39552","357","40959","0.01"
"2025-11-25T08:52:11.396Z","Included","agent_review","No","255961","56","1114665","1617","1372299","0.40"
"2025-11-25T08:50:02.792Z","Included","auto","No","0","37648","2688","120","40456","0.05"
"2025-11-25T08:47:39.892Z","Included","auto","No","0","43186","183552","2849","229587","0.12"
"2025-11-25T08:38:38.094Z","Included","auto","No","0","8624","12032","414","21070","0.02"
"2025-11-25T08:34:35.915Z","Included","auto","No","0","98702","1590912","12185","1701799","0.59"
"2025-11-25T08:12:51.651Z","Included","auto","No","0","39433","995456","11603","1046492","0.37"
"2025-11-25T08:05:28.121Z","Included","auto","No","0","76481","793472","8839","878792","0.35"
"2025-11-25T07:44:41.399Z","Included","auto","No","0","154723","423296","6808","584827","0.34"
"2025-11-25T06:48:34.399Z","Included","auto","No","0","43100","92800","387","136287","0.08"
"2025-11-25T06:36:18.359Z","Included","auto","No","0","36724","287872","13915","338511","0.20"
"2025-11-25T06:22:19.671Z","Included","auto","No","0","34987","225536","587","261110","0.10"
"2025-11-25T06:14:58.518Z","Included","auto","No","0","27990","3712","2338","34040","0.05"
"2025-11-25T06:05:53.943Z","Included","auto","No","5723","0","198144","1118","204985","0.06"
"2025-11-25T06:04:10.152Z","Included","auto","No","11295","0","184320","1490","197105","0.07"
"2025-11-25T06:02:02.416Z","Included","auto","No","8829","0","74240","1963","85032","0.04"
"2025-11-25T05:57:52.698Z","Included","auto","No","7595","0","108544","933","117072","0.04"
"2025-11-25T05:57:09.402Z","Included","auto","No","7026","0","71168","1278","79472","0.03"
"2025-11-25T05:54:57.015Z","Included","auto","No","13010","0","77056","895","90961","0.04"
"2025-11-25T05:53:28.938Z","Included","auto","No","11086","0","36352","2363","49801","0.04"
"2025-11-25T05:48:26.889Z","Included","auto","No","31567","0","689664","5313","726544","0.24"
"2025-11-25T05:46:42.973Z","Included","auto","No","37073","0","89344","2741","129158","0.09"
"2025-11-25T05:42:42.158Z","Included","auto","No","23205","0","657408","5182","685795","0.22"
"2025-11-25T05:40:39.930Z","Included","auto","No","45623","0","159488","2319","207430","0.11"
"2025-11-25T05:38:21.891Z","Included","auto","No","16450","0","306944","3633","327027","0.12"
"2025-11-25T05:37:36.192Z","Included","auto","No","7398","0","73984","1167","82549","0.03"
"2025-11-25T05:35:04.202Z","Included","auto","No","19226","0","96000","994","116220","0.05"
"2025-11-25T05:33:41.754Z","Included","auto","No","18524","0","42496","1623","62643","0.04"
"2025-11-25T05:25:52.902Z","Included","auto","No","52620","0","381440","2951","437011","0.18"
"2025-11-22T15:12:29.470Z","Included","auto","No","21342","0","561152","6177","588671","0.20"
"2025-11-22T15:05:34.230Z","Included","auto","No","6662","0","122880","2000","131542","0.05"
"2025-11-22T15:01:47.511Z","Included","auto","No","15854","0","59136","540","75530","0.04"
"2025-11-22T15:00:30.833Z","Included","auto","No","8716","0","63488","1460","73664","0.04"
"2025-11-22T14:50:24.246Z","Included","auto","No","66076","0","171520","2362","239958","0.14"
"2025-11-22T13:41:13.035Z","Included","auto","No","228906","0","936448","21223","1186577","0.65"
"2025-11-22T13:37:36.057Z","Included","auto","No","161956","0","173824","2558","338338","0.26"
"2025-11-22T13:34:41.728Z","Included","auto","No","18832","0","588800","3544","611176","0.19"
"2025-11-22T13:33:32.201Z","Included","auto","No","3796","0","70400","1814","76010","0.03"
"2025-11-22T13:31:00.358Z","Included","auto","No","4077","0","59648","1931","65656","0.03"
"2025-11-22T13:29:29.669Z","Included","auto","No","3892","0","48896","1787","54575","0.03"
"2025-11-22T13:26:53.202Z","Included","auto","No","7393","0","45312","2224","54929","0.03"
"2025-11-22T13:24:41.712Z","Included","auto","No","19485","0","510208","3707","533400","0.17"
"2025-11-22T13:19:18.122Z","Included","auto","No","117524","0","117248","1644","236416","0.19"
"2025-11-22T13:07:52.115Z","Included","auto","No","113985","0","2175744","19747","2309476","0.80"
"2025-11-22T13:04:46.981Z","Included","auto","No","61854","0","126720","2346","190920","0.12"
"2025-11-22T13:03:20.281Z","Included","auto","No","44026","0","96768","2230","143024","0.09"
"2025-11-22T12:54:23.698Z","Included","auto","No","106495","0","1995008","25797","2127300","0.79"
"2025-11-22T12:52:44.940Z","Included","auto","No","3147","0","123392","2888","129427","0.05"
"2025-11-22T12:49:42.241Z","Included","auto","No","53054","0","65792","772","119618","0.09"
"2025-11-22T12:48:22.067Z","Included","auto","No","46426","0","82432","2300","131158","0.09"
"2025-11-22T12:41:56.349Z","Included","auto","No","108136","0","1318656","17762","1444554","0.57"
"2025-11-22T12:40:19.510Z","Included","auto","No","70565","0","140544","2377","213486","0.14"
"2025-11-22T12:39:05.965Z","Included","auto","No","50936","0","110848","2366","164150","0.11"
"2025-11-22T12:35:28.704Z","Included","auto","No","92052","0","1866240","9401","1967693","0.64"
"2025-11-22T12:33:11.431Z","Included","auto","No","739","0","65792","1515","68046","0.03"
"2025-11-22T12:30:13.447Z","Included","auto","No","57583","0","127232","889","185704","0.11"
"2025-11-22T12:28:25.815Z","Included","auto","No","43042","0","97024","2320","142386","0.09"
"2025-11-22T12:21:25.483Z","Included","auto","No","53771","0","1052160","7521","1113452","0.38"
"2025-11-22T12:19:10.896Z","Included","auto","No","32531","0","135936","2111","170578","0.09"
"2025-11-22T12:17:29.448Z","Included","auto","No","28809","0","115456","1553","145818","0.07"
"2025-11-22T12:10:09.872Z","Included","auto","No","67404","0","881152","6345","954901","0.34"
"2025-11-22T12:07:20.043Z","Included","auto","No","48503","0","59648","1754","109905","0.09"
"2025-11-22T12:06:13.463Z","Included","auto","No","5979","0","83712","2262","91953","0.04"
"2025-11-22T12:03:46.857Z","Included","auto","No","38236","0","60416","2299","100951","0.08"
"2025-11-22T10:50:57.557Z","Included","auto","No","38548","0","393728","3548","435824","0.17"
"2025-11-22T10:48:48.673Z","Included","auto","No","54770","0","103168","3267","161205","0.11"
"2025-11-22T10:42:02.015Z","Included","auto","No","43127","0","223232","5678","272037","0.14"
"2025-11-22T10:41:14.229Z","Included","auto","No","30723","0","70656","2612","103991","0.07"
"2025-11-22T10:37:17.453Z","Included","auto","No","5472","0","218624","710","224806","0.07"
"2025-11-22T10:35:02.929Z","Included","auto","No","114458","0","342016","389","456863","0.23"
"2025-11-22T08:58:27.602Z","Included","auto","No","60420","0","375552","3333","439305","0.19"
"2025-11-22T08:50:51.720Z","Included","auto","No","70035","0","668160","12094","750289","0.33"
"2025-11-22T08:46:50.402Z","Included","auto","No","34889","0","16896","1429","53214","0.06"
"2025-11-22T08:45:55.781Z","Included","auto","No","45221","0","120832","1719","167772","0.10"
"2025-11-22T08:41:52.875Z","Included","auto","No","14493","0","538112","3214","555819","0.17"
"2025-11-22T08:36:23.001Z","Included","auto","No","47685","0","601856","4329","653870","0.24"
"2025-11-22T08:27:46.992Z","Included","auto","No","43273","0","259072","3973","306318","0.14"
"2025-11-22T08:25:24.170Z","Included","auto","No","22233","0","53504","1268","77005","0.05"
"2025-11-22T08:11:04.998Z","Included","auto","No","3321","0","80384","869","84574","0.03"
"2025-11-22T08:03:38.329Z","Included","auto","No","13094","0","80384","1774","95252","0.05"
"2025-11-22T07:59:39.274Z","Included","auto","No","28107","0","135936","2106","166149","0.08"
"2025-11-22T07:36:44.290Z","Included","auto","No","26185","0","283136","4849","314170","0.13"
"2025-11-22T07:22:45.360Z","Included","auto","No","12846","0","32000","1157","46003","0.03"
"2025-11-18T11:27:30.830Z","Included","auto","No","0","109962","6245248","19568","6374778","1.82"
"2025-11-18T11:19:08.370Z","Included","auto","No","0","284972","2227584","18723","2531279","1.03"
"2025-11-18T11:07:12.982Z","Included","auto","No","0","183525","1883648","38041","2105214","0.93"
"2025-11-18T10:55:38.225Z","Included","auto","No","0","157275","1532160","58200","1747635","0.93"
"2025-11-18T10:39:46.867Z","Included","auto","No","0","35561","667264","3584","706409","0.23"
"2025-11-18T10:27:48.990Z","Included","auto","No","0","153492","1719168","14392","1887052","0.71"
"2025-11-18T10:26:20.251Z","Included","auto","No","0","1764","141568","1009","144341","0.04"
"2025-11-18T10:22:56.482Z","Included","auto","No","0","30863","16000","222","47085","0.04"
"2025-11-18T10:08:36.861Z","Included","auto","No","0","87114","442496","21354","550964","0.35"
"2025-11-18T10:07:50.112Z","Included","auto","No","0","13828","2816","560","17204","0.02"
"2025-11-18T10:02:14.124Z","Included","auto","No","0","19787","23040","921","43748","0.04"
"2025-11-18T09:32:45.354Z","Included","auto","No","0","25463","298112","6743","330318","0.15"
"2025-11-18T09:30:55.675Z","Included","auto","No","0","4428","16512","848","21788","0.01"
"2025-11-18T09:29:59.442Z","Included","auto","No","0","5544","2688","144","8376","0.01"
"2025-11-18T09:28:50.273Z","Included","auto","No","0","728","13952","868","15548","0.01"
"2025-11-18T09:28:20.284Z","Included","auto","No","0","728","13952","368","15048","0.01"
"2025-11-18T09:26:56.595Z","Included","auto","No","0","11864","2816","131","14811","0.02"
"2025-11-18T09:26:50.992Z","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-11-18T09:24:25.150Z","Included","auto","No","0","3341","9984","831","14156","0.01"
"2025-11-18T09:23:50.868Z","Included","auto","No","0","6756","6784","285","13825","0.01"
"2025-11-18T09:21:04.691Z","Included","auto","No","0","17338","68608","2506","88452","0.05"
"2025-11-18T09:20:28.264Z","Included","auto","No","0","8785","10752","788","20325","0.02"
"2025-11-18T08:59:47.839Z","Included","auto","No","0","60543","750848","6489","817880","0.30"
"2025-11-18T08:50:28.800Z","Included","auto","No","0","6183","169344","5759","181286","0.08"
"2025-11-18T08:48:24.568Z","Included","auto","No","0","9083","30592","233","39908","0.02"
"2025-11-18T08:29:45.445Z","Included","auto","No","0","8286","79104","4357","91747","0.06"
"2025-11-18T08:29:22.131Z","Included","auto","No","0","8638","2688","109","11435","0.01"
"2025-11-17T21:38:03.306Z","Included","auto","No","3454","0","28160","1083","32697","0.01"
"2025-11-17T21:36:54.140Z","Included","auto","No","3469","0","15616","638","19723","0.01"
"2025-11-17T21:36:47.190Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-11-17T21:01:39.816Z","Included","auto","No","3269","0","163328","1007","167604","0.05"
"2025-11-17T20:59:20.851Z","Included","auto","No","72336","0","169216","809","242361","0.12"
"2025-11-17T20:58:27.121Z","Included","auto","No","68662","0","140032","1364","210058","0.11"
"2025-11-17T20:52:57.047Z","Included","auto","No","70170","0","73472","1090","144732","0.09"
"2025-11-17T20:47:25.024Z","Included","auto","No","4930","0","128512","1480","134922","0.04"
"2025-11-17T20:42:25.492Z","Included","auto","No","7727","0","176384","932","185043","0.06"
"2025-11-17T20:39:45.982Z","Included","auto","No","17708","0","38656","707","57071","0.03"
"2025-11-17T20:35:49.252Z","Included","auto","No","25048","0","251136","2276","278460","0.10"
"2025-11-17T20:28:57.965Z","Included","auto","No","21728","1383","88320","1714","113145","0.06"
"2025-11-17T20:27:02.530Z","Included","auto","No","26909","0","166400","2622","195931","0.08"
"2025-11-17T20:17:19.031Z","Included","auto","No","5398","950","40192","2083","48623","0.03"
"2025-11-17T20:08:24.978Z","Included","auto","No","7909","0","32256","1053","41218","0.02"
"2025-11-17T20:02:21.941Z","Included","auto","No","9424","0","464896","2021","476341","0.13"
"2025-11-17T19:58:33.814Z","Included","auto","No","33462","0","143360","3968","180790","0.09"
"2025-11-17T19:54:39.151Z","Included","auto","No","7844","0","530176","3041","541061","0.15"
"2025-11-17T19:52:13.494Z","Included","auto","No","19848","0","376320","4148","400316","0.13"
"2025-11-17T19:50:25.326Z","Included","auto","No","31018","0","113920","894","145832","0.06"
"2025-11-17T19:47:51.082Z","Included","auto","No","25389","0","182016","3085","210490","0.08"
"2025-11-17T15:20:33.301Z","Included","auto","No","0","11551","43136","864","55551","0.03"
"2025-11-17T15:19:13.557Z","Included","auto","No","0","1882","4736","390","7008","0.01"
"2025-11-17T15:11:08.925Z","Included","auto","No","0","3074","8320","487","11881","0.01"
"2025-11-17T13:55:54.203Z","Included","auto","No","0","7209","10624","468","18301","0.02"
"2025-11-17T13:39:46.990Z","Included","auto","No","0","2550","2688","215","5453","0.01"
"2025-11-17T13:38:50.337Z","Included","auto","No","0","2246","2688","120","5054","0.004"
"2025-11-17T13:25:03.803Z","Included","auto","No","0","20219","108544","1178","129941","0.05"
"2025-11-17T13:15:29.547Z","Included","auto","No","0","21393","160512","3575","185480","0.08"
"2025-11-17T13:04:44.479Z","Included","auto","No","0","33082","196096","8742","237920","0.15"
"2025-11-17T13:01:12.237Z","Included","auto","No","0","21259","109056","1800","132115","0.06"
"2025-11-17T12:59:51.831Z","Included","auto","No","0","1008","8832","390","10230","0.01"
"2025-11-17T12:59:40.085Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-11-17T12:49:11.959Z","Included","auto","No","0","17339","901248","5673","924260","0.19"
"2025-11-17T12:45:13.837Z","Included","auto","No","0","41913","1212544","3159","1257616","0.24"
"2025-11-17T12:38:52.597Z","Included","auto","No","0","44906","1377152","6562","1428620","0.29"
"2025-11-17T12:32:36.064Z","Errored, No Charge","auto","No","0","36924","1120896","2977","1160797","0.22"
"2025-11-17T12:27:42.680Z","Included","auto","No","0","66608","947712","2093","1016413","0.22"
"2025-11-17T12:18:00.534Z","Included","auto","No","0","26141","593280","9486","628907","0.20"
"2025-11-17T12:03:09.102Z","Included","auto","No","0","52613","570880","12858","636351","0.27"
"2025-11-17T12:01:46.028Z","Included","auto","No","0","11241","37120","1303","49664","0.03"
"2025-11-17T11:28:20.314Z","Included","auto","No","0","19367","504960","6222","530549","0.15"
"2025-11-17T11:05:52.751Z","Included","auto","No","0","25424","272512","3243","301179","0.10"
"2025-11-17T11:00:38.604Z","Included","auto","No","0","22848","2688","183","25719","0.03"
"2025-11-17T10:53:11.738Z","Included","auto","No","0","60223","532352","17201","609776","0.31"
"2025-11-17T10:51:51.092Z","Included","auto","No","0","8514","2816","562","11892","0.02"
"2025-11-17T09:56:30.596Z","Included","auto","No","0","2781","107136","429","110346","0.02"
"2025-11-17T09:53:32.015Z","Included","auto","No","0","2716","50944","646","54306","0.02"
"2025-11-17T09:50:09.231Z","Included","auto","No","0","50597","53888","276","104761","0.07"
"2025-11-17T09:39:49.825Z","Included","auto","No","0","35226","1080576","13639","1129441","0.32"
"2025-11-17T09:31:55.722Z","Included","auto","No","0","5966","261760","3262","270988","0.07"
"2025-11-17T09:20:20.871Z","Included","auto","No","0","24345","175488","1744","201577","0.07"
"2025-11-17T09:16:03.210Z","Included","auto","No","0","13862","217216","10037","241115","0.14"
"2025-11-17T09:13:45.252Z","Included","auto","No","0","14603","34944","1790","51337","0.04"
"2025-11-17T09:10:41.239Z","Included","auto","No","0","17953","208896","4121","230970","0.09"
"2025-11-17T09:08:17.816Z","Included","auto","No","0","6819","123264","3056","133139","0.05"
"2025-11-17T09:04:11.764Z","Errored, No Charge","auto","No","0","21856","387584","9565","419005","0.17"
"2025-11-17T09:03:33.920Z","Included","auto","No","0","2010","9856","849","12715","0.01"
"2025-11-17T08:59:55.542Z","Included","auto","No","0","10278","33536","950","44764","0.03"
"2025-11-17T08:59:04.690Z","Included","auto","No","0","6845","2816","137","9798","0.01"
"2025-11-17T08:38:08.735Z","Included","auto","No","0","103054","1152","302","104508","0.13"
"2025-11-17T03:58:35.384Z","Included","auto","No","22699","0","592640","4367","619706","0.19"
"2025-11-17T03:57:02.222Z","Included","auto","No","6637","0","167680","2577","176894","0.06"
"2025-11-17T03:47:45.559Z","Included","auto","No","79636","0","164864","1258","245758","0.13"
"2025-11-17T03:43:00.525Z","Included","auto","No","10711","0","313600","2272","326583","0.10"
"2025-11-17T03:22:26.831Z","Included","auto","No","132963","0","1449216","10168","1592347","0.54"
"2025-11-17T03:21:09.797Z","Included","auto","No","171026","0","172032","2000","345058","0.22"
"2025-11-17T03:18:23.304Z","Included","auto","No","9674","0","656640","2126","668440","0.18"
"2025-11-17T03:05:59.406Z","Included","auto","No","3732","0","473088","1196","478016","0.13"
"2025-11-17T03:00:43.409Z","Included","auto","No","148398","0","776192","2497","927087","0.35"
"2025-11-17T02:39:21.805Z","Included","auto","No","39466","0","850176","2153","891795","0.26"
"2025-11-17T02:38:23.981Z","Included","auto","No","6517","0","259328","1545","267390","0.08"
"2025-11-17T02:36:38.989Z","Included","auto","No","7199","0","502016","1837","511052","0.14"
"2025-11-17T02:34:01.241Z","Included","auto","No","119489","0","120576","1259","241324","0.15"
"2025-11-17T02:25:58.868Z","Included","auto","No","13601","0","1755904","4398","1773903","0.47"
"2025-11-17T02:25:16.709Z","Included","auto","No","1615","0","109568","242","111425","0.03"
"2025-11-17T02:23:35.632Z","Included","auto","No","103846","0","323072","1853","428771","0.19"
"2025-11-17T02:16:10.858Z","Included","auto","No","10247","0","169472","1358","181077","0.06"
"2025-11-17T02:13:20.139Z","Included","auto","No","5430","0","160000","1576","167006","0.05"
"2025-11-17T02:11:20.967Z","Included","auto","No","81560","0","265984","1055","348599","0.15"
"2025-11-17T02:08:46.396Z","Included","auto","No","4570","0","151040","1367","156977","0.05"
"2025-11-17T02:03:28.385Z","Included","auto","No","7963","0","133888","856","142707","0.04"
"2025-11-17T02:01:02.464Z","Included","auto","No","5044","0","123904","1430","130378","0.04"
"2025-11-17T01:58:42.346Z","Included","auto","No","6816","0","111360","1072","119248","0.04"
"2025-11-17T01:34:37.417Z","Included","auto","No","14695","0","187136","2231","204062","0.07"
"2025-11-17T01:31:23.570Z","Included","auto","No","38021","0","66560","1979","106560","0.06"
"2025-11-17T01:17:16.975Z","Included","auto","No","26762","911","323584","2448","353705","0.12"
"2025-11-17T01:16:01.575Z","Included","auto","No","199766","3846","30464","1595","235671","0.23"
"2025-11-16T19:16:28.540Z","Included","auto","No","26746","5834","3896320","7176","3936076","1.06"
"2025-11-16T19:13:22.535Z","Included","auto","No","158585","5250","809472","3071","976378","0.43"
"2025-11-16T19:10:42.205Z","Included","auto","No","3468","0","303360","916","307744","0.09"
"2025-11-16T19:05:10.545Z","Included","auto","No","9839","0","1023232","2100","1035171","0.28"
"2025-11-16T19:02:41.781Z","Included","auto","No","14810","0","690688","1256","706754","0.20"
"2025-11-16T18:59:08.627Z","Included","auto","No","83164","0","1006080","4337","1093581","0.38"
"2025-11-16T18:57:17.173Z","Included","auto","No","12922","0","164608","1222","178752","0.06"
"2025-11-16T18:56:58.790Z","Included","auto","No","69362","0","400896","1925","472183","0.20"
"2025-11-16T18:53:59.739Z","Included","auto","No","46434","0","235520","1462","283416","0.13"
"2025-11-16T18:50:24.270Z","Included","auto","No","84578","0","369920","3091","457589","0.22"
"2025-11-16T18:49:38.574Z","Included","auto","No","70911","0","84736","1398","157045","0.12"
"2025-11-16T18:49:01.178Z","Included","auto","No","10946","0","173824","2946","187716","0.07"
"2025-11-16T18:48:34.604Z","Included","auto","No","6485","0","119296","1046","126827","0.04"
"2025-11-16T18:47:02.156Z","Included","auto","No","8344","0","162048","1290","171682","0.06"
"2025-11-16T18:45:11.643Z","Included","auto","No","46714","0","142336","1520","190570","0.10"
"2025-11-16T18:44:29.725Z","Included","auto","No","20378","0","133120","1456","154954","0.07"
"2025-11-16T18:19:21.555Z","Included","auto","No","70907","0","1102592","11010","1184509","0.43"
"2025-11-16T18:18:18.008Z","Included","auto","No","29638","0","61440","2038","93116","0.06"
"2025-11-16T18:15:57.325Z","Included","auto","No","13264","0","89344","1221","103829","0.05"
"2025-11-16T18:13:31.220Z","Included","auto","No","24771","0","42496","1559","68826","0.05"
"2025-11-16T18:11:36.533Z","Included","auto","No","36328","0","67072","1441","104841","0.07"
"2025-11-16T17:52:39.751Z","Included","auto","No","13761","0","192768","3653","210182","0.09"
"2025-11-16T17:49:22.618Z","Included","auto","No","21736","1110","408320","7820","438986","0.18"
"2025-11-16T17:40:45.139Z","Included","auto","No","20416","0","212224","1631","234271","0.09"
"2025-11-16T17:29:08.337Z","Included","auto","No","26677","0","174848","4812","206337","0.11"
"2025-11-16T17:12:13.663Z","Included","auto","No","30266","0","236032","5701","271999","0.13"
"2025-11-16T17:11:33.577Z","Included","auto","No","22062","0","45312","1426","68800","0.05"
"2025-11-16T17:08:13.334Z","Included","auto","No","4171","0","39168","878","44217","0.02"
"2025-11-16T16:27:20.757Z","Included","auto","No","64306","0","63744","1126","129176","0.10"
"2025-11-16T16:23:50.362Z","Included","auto","No","56946","0","412672","5096","474714","0.20"
"2025-11-16T16:19:41.592Z","Included","auto","No","5669","0","73984","1716","81369","0.04"
"2025-11-16T16:16:34.500Z","Included","auto","No","28126","0","42752","1088","71966","0.05"
"2025-11-16T16:08:50.044Z","Included","auto","No","101209","0","214016","1586","316811","0.19"
"2025-11-16T15:28:16.388Z","Included","auto","No","27530","0","508672","4720","540922","0.19"
"2025-11-16T15:05:55.041Z","Included","auto","No","65145","0","223232","1702","290079","0.15"
"2025-11-16T15:03:12.630Z","Included","auto","No","131867","0","832768","3787","968422","0.40"
"2025-11-16T14:58:58.169Z","Included","auto","No","24897","0","1011712","4280","1040889","0.31"
"2025-11-16T14:46:37.254Z","Included","auto","No","13000","0","949760","3573","966333","0.28"
"2025-11-16T14:43:53.633Z","Included","auto","No","3872","0","449536","1056","454464","0.12"
"2025-11-16T14:40:16.408Z","Included","auto","No","44219","2944","1606656","6163","1659982","0.50"
"2025-11-16T14:39:04.541Z","Included","auto","No","2082","0","221184","796","224062","0.06"
"2025-11-16T14:37:37.801Z","Included","auto","No","6659","0","208896","768","216323","0.07"
"2025-11-16T14:36:07.419Z","Included","auto","No","100761","0","103168","917","204846","0.16"
"2025-11-16T14:32:07.514Z","Included","auto","No","2914","2428","311808","1155","318305","0.09"
"2025-11-16T14:30:50.424Z","Included","auto","No","97391","0","108544","525","206460","0.15"
"2025-11-16T14:16:57.879Z","Included","auto","No","5867","0","194560","799","201226","0.06"
"2025-11-16T14:15:58.819Z","Included","auto","No","20455","2021","163328","1519","187323","0.08"
"2025-11-16T14:11:56.059Z","Included","auto","No","4207","1799","371200","1679","378885","0.11"
"2025-11-16T14:07:27.070Z","Included","auto","No","6757","0","528640","1737","537134","0.15"
"2025-11-16T14:05:04.669Z","Included","auto","No","45477","0","286976","1963","334416","0.14"
"2025-11-16T14:03:21.349Z","Included","auto","No","69234","0","75008","1215","145457","0.11"
"2025-11-16T13:53:12.004Z","Included","auto","No","70481","0","837632","10710","918823","0.36"
"2025-11-16T13:51:14.957Z","Included","auto","No","31791","0","132864","2662","167317","0.09"
"2025-11-16T13:43:54.792Z","Included","auto","No","12540","0","290560","1188","304288","0.10"
"2025-11-16T13:37:31.015Z","Included","auto","No","9562","0","295680","2460","307702","0.10"
"2025-11-16T13:36:47.254Z","Included","auto","No","1999","0","139776","1608","143383","0.05"
"2025-11-16T13:31:48.146Z","Included","auto","No","8615","0","131328","1717","141660","0.05"
"2025-11-16T13:28:43.878Z","Included","auto","No","21542","0","263424","1850","286816","0.10"
"2025-11-16T13:28:14.254Z","Included","auto","No","5675","0","252928","1583","260186","0.08"
"2025-11-16T13:25:10.942Z","Included","auto","No","122651","0","122368","991","246010","0.19"
"2025-11-16T13:20:39.419Z","Included","auto","No","115729","0","243200","2711","361640","0.22"
"2025-11-16T11:57:37.546Z","Included","auto","No","11490","0","313344","2671","327505","0.11"
"2025-11-16T11:49:10.231Z","Included","auto","No","12147","2314","278784","4461","297706","0.11"
"2025-11-16T11:41:48.199Z","Included","auto","No","17593","0","571648","6233","595474","0.20"
"2025-11-16T11:38:41.966Z","Included","auto","No","14906","1583","328192","3589","348270","0.12"
"2025-11-16T11:34:12.312Z","Included","auto","No","16656","0","251392","4695","272743","0.11"
"2025-11-16T11:31:38.563Z","Included","auto","No","38447","0","217088","3933","259468","0.13"
